SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,10,001,Delaware,Kent County,4,14,7529,3468,4061,2771,3113,599,764,22,20,47,115,1,0,28,49,2792,3144,609,786,43,58,50,122,2,8,3418,3967,2730,3036,596,756,20,17,47,115,1,0,24,43,2749,3063,603,774,39,52,49,121,2,6,50,94,41,77,3,8,2,3,0,0,0,0,4,6,43,81,6,12,4,6,1,1,0,2
050,10,001,Delaware,Kent County,4,15,5741,2600,3141,2064,2455,456,560,20,22,40,76,0,1,20,27,2076,2471,466,572,29,39,46,87,3,7,2537,3070,2009,2390,451,558,19,22,39,76,0,0,19,24,2020,2404,460,569,28,37,45,86,3,6,63,71,55,65,5,2,1,0,1,0,0,1,1,3,56,67,6,3,1,2,1,1,0,1
050,10,001,Delaware,Kent County,4,16,4258,1894,2364,1546,1870,310,405,13,16,18,58,0,1,7,14,1552,1879,313,410,15,26,21,62,1,4,1865,2322,1519,1837,308,396,13,16,18,58,0,1,7,14,1525,1846,311,401,15,26,21,62,1,4,29,42,27,33,2,9,0,0,0,0,0,0,0,0,27,33,2,9,0,0,0,0,0,0
050,10,001,Delaware,Kent County,4,17,2861,1228,1633,1045,1340,157,231,9,19,12,31,1,1,4,11,1048,1347,158,235,11,26,14,35,1,1,1211,1592,1028,1303,157,230,9,17,12,30,1,1,4,11,1031,1310,158,234,11,24,14,34,1,1,17,41,17,37,0,1,0,2,0,1,0,0,0,0,17,37,0,1,0,2,0,1,0,0
050,10,001,Delaware,Kent County,4,18,2491,823,1668,683,1391,120,248,5,6,9,22,1,0,5,1,686,1392,124,248,7,7,9,22,3,0,800,1634,665,1359,118,247,4,6,8,21,1,0,4,1,668,1360,121,247,6,7,8,21,2,0,23,34,18,32,2,1,1,0,1,1,0,0,1,0,18,32,3,1,1,0,1,1,1,0
050,10,001,Delaware,Kent County,5,0,167288,80700,86588,56382,58813,19544,22116,569,598,1529,2101,76,84,2600,2876,58558,61151,21305,24101,1295,1460,2175,2806,227,260,75436,81394,52584,55164,18607,21106,459,473,1486,2053,39,40,2261,2558,54492,57238,20149,22880,1020,1203,2071,2701,158,195,5264,5194,3798,3649,937,1010,110,125,43,48,37,44,339,318,4066,3913,1156,1221,275,257,104,105,69,65
050,10,001,Delaware,Kent County,5,1,11083,5646,5437,3502,3440,1568,1429,36,28,82,88,6,7,452,445,3927,3852,1938,1806,72,68,176,161,23,23,5043,4866,3119,3046,1435,1331,26,15,76,83,2,3,385,388,3488,3412,1755,1665,42,36,155,146,12,16,603,571,383,394,133,98,10,13,6,5,4,4,67,57,439,440,183,141,30,32,21,15,11,7
050,10,001,Delaware,Kent County,5,2,11309,5743,5566,3602,3346,1558,1632,24,31,109,110,7,7,443,440,4011,3756,1930,1975,78,76,195,219,15,18,5180,4988,3240,2982,1437,1493,16,19,107,105,1,3,379,386,3596,3345,1754,1795,41,46,181,203,6,11,563,578,362,364,121,139,8,12,2,5,6,4,64,54,415,411,176,180,37,30,14,16,9,7
050,10,001,Delaware,Kent County,5,3,11443,5830,5613,3627,3432,1665,1608,22,30,125,127,8,5,383,411,3973,3791,1963,1946,80,95,207,216,25,20,5350,5141,3307,3132,1557,1495,17,24,120,121,3,1,346,368,3620,3456,1830,1807,59,67,195,201,18,14,480,472,320,300,108,113,5,6,5,6,5,4,37,43,353,335,133,139,21,28,12,15,7,6
050,10,001,Delaware,Kent County,5,4,11891,6031,5860,3572,3225,1979,2177,55,36,117,93,8,8,300,321,3834,3490,2195,2415,118,123,201,171,25,26,5562,5378,3267,2919,1864,2054,38,25,113,85,3,4,277,291,3512,3161,2067,2271,91,103,192,158,17,19,469,482,305,306,115,123,17,11,4,8,5,4,23,30,322,329,128,144,27,20,9,13,8,7
050,10,001,Delaware,Kent County,5,5,13249,6745,6504,4215,3848,2147,2248,44,44,107,106,7,8,225,250,4374,4056,2283,2395,134,123,179,180,23,30,6197,6054,3813,3542,2043,2145,32,32,101,99,7,6,201,230,3958,3734,2166,2279,104,105,170,167,19,23,548,450,402,306,104,103,12,12,6,7,0,2,24,20,416,322,117,116,30,18,9,13,4,7
050,10,001,Delaware,Kent County,5,6,11108,5487,5621,3942,3866,1215,1394,37,36,119,121,8,11,166,193,4075,4009,1302,1505,95,101,169,197,22,21,4952,5175,3527,3552,1141,1299,31,28,115,120,5,4,133,172,3636,3680,1209,1395,74,82,159,190,14,13,535,446,415,314,74,95,6,8,4,1,3,7,33,21,439,329,93,110,21,19,10,7,8,8
050,10,001,Delaware,Kent County,5,7,10299,4927,5372,3580,3653,1057,1368,38,35,102,153,7,8,143,155,3681,3772,1133,1458,97,98,148,195,23,22,4467,4932,3232,3343,995,1290,27,22,101,153,2,0,110,124,3305,3433,1055,1363,65,72,144,192,17,13,460,440,348,310,62,78,11,13,1,0,5,8,33,31,376,339,78,95,32,26,4,3,6,9
050,10,001,Delaware,Kent County,5,8,9377,4382,4995,3090,3391,1023,1246,41,40,130,177,7,5,91,136,3154,3484,1067,1320,79,98,166,223,19,19,4022,4641,2821,3126,967,1193,31,26,127,172,2,1,74,123,2871,3208,1002,1257,58,77,160,216,12,14,360,354,269,265,56,53,10,14,3,5,5,4,17,13,283,276,65,63,21,21,6,7,7,5
050,10,001,Delaware,Kent County,5,9,10636,5051,5585,3591,3817,1196,1432,36,44,147,178,3,4,78,110,3646,3891,1232,1488,82,105,169,214,8,20,4765,5244,3383,3565,1140,1370,29,31,143,176,0,1,70,101,3431,3631,1173,1420,71,88,164,211,3,17,286,341,208,252,56,62,7,13,4,2,3,3,8,9,215,260,59,68,11,17,5,3,5,3
050,10,001,Delaware,Kent County,5,10,11671,5586,6085,4071,4234,1274,1491,33,59,131,202,3,5,74,94,4121,4292,1306,1533,85,123,148,228,13,15,5318,5838,3850,4051,1242,1446,27,50,130,198,2,5,67,88,3895,4104,1272,1486,73,111,146,222,11,14,268,247,221,183,32,45,6,9,1,4,1,0,7,6,226,188,34,47,12,12,2,6,2,1
050,10,001,Delaware,Kent County,5,11,11602,5560,6042,4172,4368,1182,1374,46,42,85,157,3,7,72,94,4216,4425,1211,1435,92,112,107,174,11,13,5356,5835,4003,4212,1162,1337,38,38,85,157,3,5,65,86,4041,4262,1188,1393,81,105,105,173,11,11,204,207,169,156,20,37,8,4,0,0,0,2,7,8,175,163,23,42,11,7,2,1,0,2
050,10,001,Delaware,Kent County,5,12,10343,4819,5524,3632,3994,1007,1274,49,42,70,141,4,5,57,68,3678,4034,1029,1311,94,93,78,150,6,7,4656,5364,3502,3868,990,1249,44,40,66,139,4,4,50,64,3542,3906,1009,1282,85,89,73,148,6,6,163,160,130,126,17,25,5,2,4,2,0,1,7,4,136,128,20,29,9,4,5,2,0,1
050,10,001,Delaware,Kent County,5,13,9156,4261,4895,3217,3606,905,1071,37,46,60,126,2,1,40,45,3241,3636,921,1091,67,81,72,131,4,4,4143,4768,3130,3504,880,1059,36,43,59,125,2,1,36,36,3152,3525,893,1075,63,74,71,129,4,4,118,127,87,102,25,12,1,3,1,1,0,0,4,9,89,111,28,16,4,7,1,2,0,0
050,10,001,Delaware,Kent County,5,14,8232,3804,4428,3034,3391,653,850,24,20,54,116,1,0,38,51,3065,3425,665,869,51,58,60,125,4,6,3736,4320,2979,3306,648,838,22,17,54,116,1,0,32,43,3007,3333,657,855,45,48,59,125,2,5,68,108,55,85,5,12,2,3,0,0,0,0,6,8,58,92,8,14,6,10,1,0,2,1
050,10,001,Delaware,Kent County,5,15,5989,2717,3272,2146,2535,485,592,22,21,46,89,0,1,18,34,2159,2555,490,611,33,44,49,99,4,8,2661,3188,2096,2460,480,588,22,21,45,89,0,0,18,30,2109,2477,485,605,33,41,48,99,4,7,56,84,50,75,5,4,0,0,1,0,0,1,0,4,50,78,5,6,0,3,1,0,0,1
050,10,001,Delaware,Kent County,5,16,4358,1943,2415,1583,1894,320,427,8,17,20,59,0,1,12,17,1592,1904,325,435,16,28,23,62,0,4,1902,2372,1546,1859,318,420,7,17,20,59,0,1,11,16,1555,1868,322,428,14,27,23,62,0,4,41,43,37,35,2,7,1,0,0,0,0,0,1,1,37,36,3,7,2,1,0,0,0,0
050,10,001,Delaware,Kent County,5,17,3020,1316,1704,1113,1383,172,252,12,19,14,37,1,1,4,12,1116,1389,175,257,15,26,15,40,1,4,1298,1661,1095,1346,172,249,12,17,14,36,1,1,4,12,1098,1352,175,254,15,24,15,39,1,4,18,43,18,37,0,3,0,2,0,1,0,0,0,0,18,37,0,3,0,2,0,1,0,0
050,10,001,Delaware,Kent County,5,18,2522,852,1670,693,1390,138,251,5,8,11,21,1,0,4,0,695,1390,140,251,7,8,13,21,1,0,828,1629,674,1351,136,250,4,8,10,20,1,0,3,0,676,1351,137,250,6,8,11,20,1,0,24,41,19,39,2,1,1,0,1,1,0,0,1,0,19,39,3,1,1,0,2,1,0,0
050,10,001,Delaware,Kent County,6,0,169029,81609,87420,56734,59109,19929,22510,578,628,1597,2114,79,88,2692,2971,59008,61531,21762,24554,1305,1501,2274,2857,236,273,76126,81984,52748,55244,18975,21506,459,502,1550,2060,45,41,2349,2631,54740,57384,20581,23320,1035,1234,2154,2744,177,198,5483,5436,3986,3865,954,1004,119,126,47,54,34,47,343,340,4268,4147,1181,1234,270,267,120,113,59,75
050,10,001,Delaware,Kent County,6,1,11058,5709,5349,3543,3403,1548,1422,40,28,101,87,7,5,470,404,3980,3780,1936,1763,79,65,196,159,23,21,5103,4795,3152,3016,1422,1333,26,18,93,78,3,4,407,346,3540,3346,1763,1627,47,38,173,136,14,16,606,554,391,387,126,89,14,10,8,9,4,1,63,58,440,434,173,136,32,27,23,23,9,5
050,10,001,Delaware,Kent County,6,2,11290,5697,5593,3551,3355,1546,1615,25,34,105,103,9,9,461,477,3983,3797,1931,1992,77,81,194,216,19,21,5129,4991,3186,2968,1427,1485,18,19,102,100,3,2,393,417,3560,3359,1756,1817,44,47,173,203,9,11,568,602,365,387,119,130,7,15,3,3,6,7,68,60,423,438,175,175,33,34,21,13,10,10
050,10,001,Delaware,Kent County,6,3,11381,5795,5586,3639,3437,1639,1562,25,29,113,130,8,4,371,424,3974,3817,1930,1902,80,91,194,224,23,20,5266,5079,3266,3102,1532,1451,18,24,109,122,4,1,337,379,3571,3442,1794,1766,59,67,184,208,18,13,529,507,373,335,107,111,7,5,4,8,4,3,34,45,403,375,136,136,21,24,10,16,5,7
050,10,001,Delaware,Kent County,6,4,11834,5979,5855,3510,3198,1952,2187,47,34,140,94,9,6,321,336,3793,3479,2189,2440,106,123,234,174,23,20,5524,5382,3212,2897,1847,2062,34,27,134,86,3,2,294,308,3473,3157,2070,2293,84,106,218,163,16,14,455,473,298,301,105,125,13,7,6,8,6,4,27,28,320,322,119,147,22,17,16,11,7,6
050,10,001,Delaware,Kent County,6,5,13402,6830,6572,4158,3812,2264,2310,47,57,119,106,4,9,238,278,4331,4041,2413,2481,138,141,196,189,19,30,6267,6083,3766,3474,2141,2216,31,38,113,101,4,6,212,248,3923,3680,2272,2366,104,109,187,177,16,22,563,489,392,338,123,94,16,19,6,5,0,3,26,30,408,361,141,115,34,32,9,12,3,8
050,10,001,Delaware,Kent County,6,6,11370,5674,5696,4084,3934,1267,1391,40,33,110,130,10,12,163,196,4216,4087,1357,1502,95,97,160,203,22,25,5148,5248,3664,3613,1190,1304,38,28,108,125,8,5,140,173,3777,3748,1266,1403,82,81,155,191,18,14,526,448,420,321,77,87,2,5,2,5,2,7,23,23,439,339,91,99,13,16,5,12,4,11
050,10,001,Delaware,Kent County,6,7,10585,5097,5488,3631,3717,1156,1406,42,35,103,149,9,10,156,171,3750,3846,1238,1500,110,109,151,203,29,22,4576,5015,3240,3389,1088,1322,23,20,102,149,3,2,120,133,3326,3482,1151,1400,73,72,146,199,20,12,521,473,391,328,68,84,19,15,1,0,6,8,36,38,424,364,87,100,37,37,5,4,9,10
050,10,001,Delaware,Kent County,6,8,9545,4476,5069,3138,3443,1052,1275,37,37,140,168,6,6,103,140,3216,3536,1101,1350,75,96,180,217,21,22,4068,4674,2824,3143,1001,1214,28,25,136,163,2,1,77,128,2880,3225,1039,1280,52,77,169,211,14,17,408,395,314,300,51,61,9,12,4,5,4,5,26,12,336,311,62,70,23,19,11,6,7,5
050,10,001,Delaware,Kent County,6,9,10408,4914,5494,3477,3757,1169,1402,36,48,144,173,2,4,86,110,3535,3824,1209,1461,87,105,171,208,7,22,4626,5125,3270,3479,1108,1339,29,33,141,170,1,1,77,103,3323,3541,1143,1393,74,86,166,205,6,18,288,369,207,278,61,63,7,15,3,3,1,3,9,7,212,283,66,68,13,19,5,3,1,4
050,10,001,Delaware,Kent County,6,10,11282,5402,5880,3923,4046,1241,1485,31,59,136,192,2,5,69,93,3967,4106,1270,1529,73,115,153,217,12,14,5117,5603,3691,3829,1203,1440,25,52,133,189,2,5,63,88,3729,3884,1230,1479,65,108,149,214,11,14,285,277,232,217,38,45,6,7,3,3,0,0,6,5,238,222,40,50,8,7,4,3,1,0
050,10,001,Delaware,Kent County,6,11,11759,5648,6111,4205,4358,1231,1444,44,44,93,166,3,5,72,94,4253,4409,1259,1502,87,113,113,185,12,14,5434,5900,4023,4207,1213,1399,37,38,93,165,2,3,66,88,4066,4254,1237,1453,77,104,113,182,11,11,214,211,182,151,18,45,7,6,0,1,1,2,6,6,187,155,22,49,10,9,0,3,1,3
050,10,001,Delaware,Kent County,6,12,10658,4945,5713,3740,4108,1018,1333,49,45,76,145,4,9,58,73,3785,4152,1040,1371,96,99,87,156,9,15,4777,5537,3606,3970,997,1307,43,43,73,144,4,6,54,67,3647,4012,1016,1340,86,91,82,155,9,11,168,176,134,138,21,26,6,2,3,1,0,3,4,6,138,140,24,31,10,8,5,1,0,4
050,10,001,Delaware,Kent County,6,13,9219,4262,4957,3203,3584,916,1153,37,49,65,123,3,1,38,47,3227,3614,932,1178,64,83,75,128,5,5,4143,4834,3115,3490,895,1135,35,47,63,122,3,1,32,39,3134,3513,908,1153,61,79,71,126,4,5,119,123,88,94,21,18,2,2,2,1,0,0,6,8,93,101,24,25,3,4,4,2,1,0
050,10,001,Delaware,Kent County,6,14,8564,3942,4622,3079,3506,733,910,31,27,57,126,0,0,42,53,3114,3541,747,936,65,66,62,132,1,7,3864,4503,3020,3412,722,899,29,23,57,126,0,0,36,43,3049,3439,736,919,57,56,62,131,1,6,78,119,59,94,11,11,2,4,0,0,0,0,6,10,65,102,11,17,8,10,0,1,0,1
050,10,001,Delaware,Kent County,6,15,6396,2934,3462,2329,2679,525,623,18,18,40,94,1,1,21,47,2345,2712,529,643,33,47,44,111,6,11,2870,3374,2272,2603,520,616,18,18,39,94,1,0,20,43,2287,2632,524,635,32,45,43,110,6,10,64,88,57,76,5,7,0,0,1,0,0,1,1,4,58,80,5,8,1,2,1,1,0,1
050,10,001,Delaware,Kent County,6,16,4545,2030,2515,1629,1975,347,441,10,20,29,62,0,1,15,16,1640,1985,353,448,19,31,33,66,1,3,1985,2473,1588,1938,345,436,9,20,29,62,0,1,14,16,1598,1948,350,443,18,31,33,66,1,3,45,42,41,37,2,5,1,0,0,0,0,0,1,0,42,37,3,5,1,0,0,0,0,0
050,10,001,Delaware,Kent County,6,17,3138,1361,1777,1153,1412,175,294,13,18,15,41,1,0,4,12,1156,1420,175,299,13,26,19,44,2,0,1341,1730,1134,1371,174,291,13,16,15,40,1,0,4,12,1137,1379,174,296,13,24,19,43,2,0,20,47,19,41,1,3,0,2,0,1,0,0,0,0,19,41,1,3,0,2,0,1,0,0
050,10,001,Delaware,Kent County,6,18,2595,914,1681,742,1385,150,257,6,13,11,25,1,1,4,0,743,1385,153,257,8,13,12,25,2,1,888,1638,719,1343,150,257,5,13,10,24,1,1,3,0,720,1343,152,257,7,13,11,24,1,1,26,43,23,42,0,0,1,0,1,1,0,0,1,0,23,42,1,0,1,0,1,1,1,0
050,10,001,Delaware,Kent County,7,0,171458,82852,88606,57434,59658,20337,23001,585,642,1640,2131,94,94,2762,3080,59773,62167,22219,25131,1320,1550,2323,2892,249,279,77102,82961,53229,55686,19352,21930,465,502,1598,2083,53,46,2405,2714,55273,57900,20993,23812,1045,1252,2214,2781,188,203,5750,5645,4205,3972,985,1071,120,140,42,48,41,48,357,366,4500,4267,1226,1319,275,298,109,111,61,76
050,10,001,Delaware,Kent County,7,1,11086,5709,5377,3581,3401,1555,1453,32,33,92,79,8,5,441,406,3998,3777,1918,1797,72,79,184,144,21,16,5101,4802,3177,3012,1427,1352,23,17,89,73,4,5,381,343,3546,3337,1743,1647,47,42,166,127,12,13,608,575,404,389,128,101,9,16,3,6,4,0,60,63,452,440,175,150,25,37,18,17,9,3
050,10,001,Delaware,Kent County,7,2,11259,5739,5520,3553,3366,1566,1518,32,36,105,107,7,8,476,485,3995,3811,1967,1902,79,83,200,220,16,19,5159,4905,3187,2963,1440,1395,27,20,100,105,4,1,401,421,3565,3356,1777,1732,48,46,180,207,12,8,580,615,366,403,126,123,5,16,5,2,3,7,75,64,430,455,190,170,31,37,20,13,4,11
050,10,001,Delaware,Kent County,7,3,11428,5833,5595,3645,3397,1657,1615,23,33,111,123,8,4,389,423,3994,3775,1962,1960,80,87,198,219,24,21,5259,5096,3241,3079,1544,1494,13,25,108,115,3,3,350,380,3558,3421,1822,1810,51,63,189,203,17,16,574,499,404,318,113,121,10,8,3,8,5,1,39,43,436,354,140,150,29,24,9,16,7,5
050,10,001,Delaware,Kent County,7,4,11821,5899,5922,3475,3230,1906,2190,43,31,132,101,12,7,331,363,3768,3535,2152,2467,103,118,220,189,28,26,5439,5420,3168,2912,1808,2057,30,23,126,94,4,1,303,333,3439,3194,2035,2311,78,100,209,179,18,17,460,502,307,318,98,133,13,8,6,7,8,6,28,30,329,341,117,156,25,18,11,10,10,9
050,10,001,Delaware,Kent County,7,5,13567,6967,6600,4152,3706,2340,2430,48,56,149,107,12,10,266,291,4348,3948,2514,2613,148,142,227,192,27,29,6371,6072,3740,3350,2210,2315,35,38,142,100,6,7,238,262,3918,3570,2365,2478,116,112,216,176,18,21,596,528,412,356,130,115,13,18,7,7,6,3,28,29,430,378,149,135,32,30,11,16,9,8
050,10,001,Delaware,Kent County,7,6,11916,5967,5949,4283,4089,1340,1474,40,37,126,135,13,10,165,204,4417,4244,1426,1592,95,106,178,209,24,22,5433,5483,3856,3754,1267,1385,33,29,123,132,9,6,145,177,3975,3890,1345,1485,76,83,171,200,18,16,534,466,427,335,73,89,7,8,3,3,4,4,20,27,442,354,81,107,19,23,7,9,6,6
050,10,001,Delaware,Kent County,7,7,10794,5212,5582,3730,3807,1191,1390,44,38,101,149,5,11,141,187,3837,3953,1265,1495,101,118,150,202,21,23,4682,5119,3307,3488,1126,1308,26,26,100,149,3,3,120,145,3396,3595,1189,1392,73,83,147,200,18,13,530,463,423,319,65,82,18,12,1,0,2,8,21,42,441,358,76,103,28,35,3,2,3,10
050,10,001,Delaware,Kent County,7,8,9807,4608,5199,3243,3543,1047,1309,38,33,145,163,12,6,123,145,3345,3647,1102,1384,89,92,187,214,22,18,4144,4768,2894,3211,991,1248,31,19,143,160,5,2,80,128,2955,3301,1028,1312,59,72,177,207,14,12,464,431,349,332,56,61,7,14,2,3,7,4,43,17,390,346,74,72,30,20,10,7,8,6
050,10,001,Delaware,Kent County,7,9,10146,4765,5381,3338,3646,1159,1396,35,46,139,178,2,7,92,108,3405,3713,1196,1454,86,102,165,216,10,24,4432,4996,3095,3359,1090,1328,26,33,137,174,1,1,83,101,3155,3421,1123,1383,72,84,161,211,8,17,333,385,243,287,69,68,9,13,2,4,1,6,9,7,250,292,73,71,14,18,4,5,2,7
050,10,001,Delaware,Kent County,7,10,10900,5236,5664,3752,3845,1248,1477,35,52,133,187,2,2,66,101,3795,3912,1276,1527,73,114,147,211,14,12,4955,5394,3527,3639,1210,1430,27,46,130,184,2,2,59,93,3563,3699,1236,1475,61,104,143,206,14,12,281,270,225,206,38,47,8,6,3,3,0,0,7,8,232,213,40,52,12,10,4,5,0,0
050,10,001,Delaware,Kent County,7,11,11940,5740,6200,4245,4417,1274,1466,46,51,100,164,2,6,73,96,4290,4471,1303,1525,89,119,120,181,11,17,5519,5980,4059,4255,1252,1422,39,42,100,163,1,4,68,94,4100,4308,1276,1480,82,109,119,179,10,15,221,220,186,162,22,44,7,9,0,1,1,2,5,2,190,163,27,45,7,10,1,2,1,2
050,10,001,Delaware,Kent County,7,12,11014,5151,5863,3884,4212,1065,1362,47,45,83,151,5,11,67,82,3935,4263,1091,1403,97,102,95,168,11,18,4965,5668,3733,4070,1044,1325,41,43,82,150,5,7,60,73,3778,4114,1064,1360,86,94,92,166,10,13,186,195,151,142,21,37,6,2,1,1,0,4,7,9,157,149,27,43,11,8,3,2,1,5
050,10,001,Delaware,Kent County,7,13,9337,4318,5019,3225,3581,950,1209,43,52,59,118,3,4,38,55,3251,3611,969,1236,69,95,69,129,3,10,4186,4889,3128,3488,928,1186,39,48,56,117,3,2,32,48,3148,3513,942,1209,64,86,66,126,3,8,132,130,97,93,22,23,4,4,3,1,0,2,6,7,103,98,27,27,5,9,3,3,0,2
050,10,001,Delaware,Kent County,7,14,8981,4123,4858,3207,3639,787,1007,30,29,54,133,0,0,45,50,3242,3676,802,1029,65,65,60,143,3,9,4030,4732,3135,3538,773,996,29,26,53,133,0,0,40,39,3166,3564,785,1012,62,54,58,142,2,8,93,126,72,101,14,11,1,3,1,0,0,0,5,11,76,112,17,17,3,11,2,1,1,1
050,10,001,Delaware,Kent County,7,15,6805,3112,3693,2475,2864,543,658,17,16,52,100,1,1,24,54,2488,2897,554,687,28,58,57,113,9,7,3050,3599,2422,2786,538,651,16,15,51,100,1,0,22,47,2433,2816,548,675,26,52,56,112,9,6,62,94,53,78,5,7,1,1,1,0,0,1,2,7,55,81,6,12,2,6,1,1,0,1
050,10,001,Delaware,Kent County,7,16,4719,2099,2620,1672,2064,363,455,14,22,33,63,0,0,17,16,1686,2075,373,461,25,33,36,64,1,3,2051,2572,1630,2019,359,452,13,22,33,63,0,0,16,16,1643,2030,368,458,24,33,36,64,1,3,48,48,42,45,4,3,1,0,0,0,0,0,1,0,43,45,5,3,1,0,0,0,0,0
050,10,001,Delaware,Kent County,7,17,3219,1414,1805,1190,1418,196,311,11,14,14,48,1,1,2,13,1191,1426,196,317,11,18,16,53,2,4,1394,1757,1171,1379,195,305,11,12,14,47,1,1,2,13,1172,1387,195,311,11,16,16,52,2,4,20,48,19,39,1,6,0,2,0,1,0,0,0,0,19,39,1,6,0,2,0,1,0,0
050,10,001,Delaware,Kent County,7,18,2719,960,1759,784,1433,150,281,7,18,12,25,1,1,6,1,788,1433,153,282,10,19,14,25,2,1,932,1709,759,1384,150,281,6,18,11,24,1,1,5,1,763,1384,152,282,9,19,12,24,2,1,28,50,25,49,0,0,1,0,1,1,0,0,1,0,25,49,1,0,1,0,2,1,0,0
050,10,001,Delaware,Kent County,8,0,173129,83492,89637,57414,59913,20856,23552,588,675,1700,2223,99,104,2835,3170,59798,62495,22792,25746,1336,1570,2418,3019,273,315,77583,83838,53113,55837,19826,22452,460,517,1655,2174,59,52,2470,2806,55199,58132,21515,24404,1055,1258,2297,2909,200,222,5909,5799,4301,4076,1030,1100,128,158,45,49,40,52,365,364,4599,4363,1277,1342,281,312,121,110,73,93
050,10,001,Delaware,Kent County,8,1,11071,5695,5376,3582,3347,1539,1489,28,38,96,90,9,5,441,407,4000,3724,1905,1833,64,73,178,158,28,22,5070,4810,3170,2972,1404,1381,21,17,93,81,5,5,377,354,3535,3305,1720,1686,40,38,163,136,18,18,625,566,412,375,135,108,7,21,3,9,4,0,64,53,465,419,185,147,24,35,15,22,10,4
050,10,001,Delaware,Kent County,8,2,11212,5654,5558,3485,3410,1576,1512,32,35,97,111,4,6,460,484,3917,3855,1956,1896,80,78,190,222,16,24,5070,4932,3105,2985,1447,1399,25,20,92,109,2,2,399,417,3485,3375,1779,1731,47,42,170,211,10,14,584,626,380,425,129,113,7,15,5,2,2,4,61,67,432,480,177,165,33,36,20,11,6,10
050,10,001,Delaware,Kent County,8,3,11338,5744,5594,3552,3304,1622,1693,26,34,113,119,9,6,422,438,3928,3694,1955,2055,85,90,213,220,28,23,5168,5079,3150,2972,1516,1572,15,26,112,113,3,2,372,394,3486,3326,1809,1904,55,61,201,205,18,16,576,515,402,332,106,121,11,8,1,6,6,4,50,44,442,368,146,151,30,29,12,15,10,7
050,10,001,Delaware,Kent County,8,4,11966,5982,5984,3467,3240,2000,2206,34,32,139,104,10,8,332,394,3758,3575,2246,2507,95,121,225,201,27,28,5498,5467,3146,2929,1892,2062,23,24,132,97,5,2,300,353,3412,3234,2120,2330,70,99,212,190,18,17,484,517,321,311,108,144,11,8,7,7,5,6,32,41,346,341,126,177,25,22,13,11,9,11
050,10,001,Delaware,Kent County,8,5,13205,6782,6423,3993,3592,2294,2364,54,56,154,101,15,8,272,302,4199,3840,2472,2552,147,143,237,188,30,28,6215,5892,3594,3220,2180,2251,41,39,150,96,7,4,243,282,3778,3454,2342,2427,119,116,226,179,19,20,567,531,399,372,114,113,13,17,4,5,8,4,29,20,421,386,130,125,28,27,11,9,11,8
050,10,001,Delaware,Kent County,8,6,12320,6155,6165,4340,4201,1463,1550,39,42,128,156,13,14,172,202,4477,4354,1561,1668,93,110,183,227,26,26,5611,5683,3933,3854,1365,1467,26,29,123,152,11,11,153,170,4056,3986,1451,1570,71,81,176,213,20,18,544,482,407,347,98,83,13,13,5,4,2,3,19,32,421,368,110,98,22,29,7,14,6,8
050,10,001,Delaware,Kent County,8,7,10885,5271,5614,3711,3763,1258,1434,49,47,107,169,6,11,140,190,3812,3906,1336,1545,99,122,159,228,21,26,4745,5157,3299,3449,1189,1348,32,29,101,169,4,3,120,159,3383,3566,1254,1441,72,85,151,225,19,14,526,457,412,314,69,86,17,18,6,0,2,8,20,31,429,340,82,104,27,37,8,3,2,12
050,10,001,Delaware,Kent County,8,8,10081,4773,5308,3360,3593,1095,1368,35,33,139,156,6,8,138,150,3471,3704,1161,1448,88,92,189,205,21,24,4265,4860,2963,3256,1037,1296,28,23,139,155,3,4,95,126,3035,3347,1082,1361,61,70,177,200,16,19,508,448,397,337,58,72,7,10,0,1,3,4,43,24,436,357,79,87,27,22,12,5,5,5
